取出情報,ダム
取出間隔,10分間隔
取出期間,　2024/06/25～,,　2024/07/02

ダム名,厚東川ダム
洪水量,300.00
観測時刻,60分雨量,累加雨量,貯水位,貯水率,流入量,全放流量,調整流量
　2024/06/25 00:10,,,36.45,93.7,30.96,29.26,-1.70
　2024/06/25 00:20,,0,36.45,93.7,30.96,29.66,-1.30
　2024/06/25 00:30,,0,36.45,93.7,30.96,29.40,-1.56
　2024/06/25 00:40,,0,36.44,93.6,30.96,24.23,-6.73
　2024/06/25 00:50,,0,36.44,93.6,30.96,24.34,-6.62
　2024/06/25 01:00,0,0,36.44,93.6,30.96,24.05,-6.91
　2024/06/25 01:10,,0,36.44,93.6,30.96,24.01,-6.95
　2024/06/25 01:20,0,0,36.44,93.6,30.96,24.18,-6.78
　2024/06/25 01:30,0,0,36.44,93.6,30.96,24.35,-6.61
　2024/06/25 01:40,0,0,36.44,93.6,30.96,24.28,-6.68
　2024/06/25 01:50,0,0,36.44,93.6,30.96,24.35,-6.61
　2024/06/25 02:00,0,0,36.44,93.6,30.96,24.11,-6.85
　2024/06/25 02:10,0,0,36.44,93.6,30.96,24.14,-6.82
　2024/06/25 02:20,0,0,36.44,93.6,30.96,24.94,-6.02
　2024/06/25 02:30,0,0,36.44,93.6,30.96,24.40,-6.56
　2024/06/25 02:40,0,0,36.44,93.6,30.96,24.51,-6.45
　2024/06/25 02:50,0,0,36.44,93.6,30.96,24.02,-6.94
　2024/06/25 03:00,0,0,36.44,93.6,30.96,24.52,-6.44
　2024/06/25 03:10,0,0,36.45,93.7,30.96,24.62,-6.34
　2024/06/25 03:20,0,0,36.45,93.7,30.96,24.90,-6.06
　2024/06/25 03:30,0,0,36.45,93.7,30.96,24.99,-5.97
　2024/06/25 03:40,0,0,36.45,93.7,30.96,24.75,-6.21
　2024/06/25 03:50,0,0,36.45,93.7,30.96,24.72,-6.24
　2024/06/25 04:00,0,0,36.45,93.7,30.96,24.70,-6.26
　2024/06/25 04:10,0,0,36.45,93.7,30.96,24.56,-6.40
　2024/06/25 04:20,0,0,36.45,93.7,30.96,24.34,-6.62
　2024/06/25 04:30,0,0,36.45,93.7,30.96,24.20,-6.76
　2024/06/25 04:40,0,0,36.45,93.7,24.16,24.16,0.00
　2024/06/25 04:50,0,0,36.45,93.7,24.60,24.60,0.00
　2024/06/25 05:00,0,0,36.45,93.7,24.35,24.35,0.00
　2024/06/25 05:10,0,0,36.45,93.7,14.00,14.00,0.00
　2024/06/25 05:20,0,0,36.45,93.7,14.33,14.33,0.00
　2024/06/25 05:30,0,0,36.45,93.7,14.16,14.16,0.00
　2024/06/25 05:40,0,0,36.45,93.7,14.16,14.16,0.00
　2024/06/25 05:50,0,0,36.46,93.9,24.69,13.93,-10.76
　2024/06/25 06:00,0,0,36.46,93.9,24.69,13.62,-11.07
　2024/06/25 06:10,0,0,36.46,93.9,24.69,13.85,-10.84
　2024/06/25 06:20,0,0,36.46,93.9,24.69,13.99,-10.70
　2024/06/25 06:30,0,0,36.46,93.9,24.69,14.24,-10.45
　2024/06/25 06:40,0,0,36.47,94.0,21.64,14.08,-7.56
　2024/06/25 06:50,0,0,36.47,94.0,21.64,14.06,-7.58
　2024/06/25 07:00,0,0,36.47,94.0,21.64,13.97,-7.67
　2024/06/25 07:10,,,36.47,94.0,21.64,13.94,-7.70
　2024/06/25 07:20,,,36.47,94.0,21.64,14.49,-7.15
　2024/06/25 07:30,,,36.47,94.0,21.64,14.49,-7.15
　2024/06/25 07:40,,,36.47,94.0,21.64,14.13,-7.51
　2024/06/25 07:50,,,36.48,94.1,19.07,14.15,-4.92
　2024/06/25 08:00,0,0,36.48,94.1,19.07,13.98,-5.09
　2024/06/25 08:10,,,36.48,94.1,19.07,14.55,-4.52
　2024/06/25 08:20,,,36.48,94.1,19.07,14.44,-4.63
　2024/06/25 08:30,,,36.48,94.1,19.07,14.53,-4.54
　2024/06/25 08:40,,,36.49,94.2,21.01,14.68,-6.33
　2024/06/25 08:50,,,36.49,94.2,21.01,14.48,-6.53
　2024/06/25 09:00,0,0,36.49,94.2,21.01,14.41,-6.60
　2024/06/25 09:10,,,36.49,94.2,21.01,14.14,-6.87
　2024/06/25 09:20,,,36.49,94.2,21.01,14.48,-6.53
　2024/06/25 09:30,,,36.50,94.3,20.24,14.44,-5.80
　2024/06/25 09:40,,,36.50,94.3,20.24,20.50,0.26
　2024/06/25 09:50,,,36.50,94.3,20.24,20.47,0.23
　2024/06/25 10:00,0,0,36.50,94.3,20.24,20.03,-0.21
　2024/06/25 10:10,,,36.50,94.3,20.24,20.15,-0.09
　2024/06/25 10:20,,,36.50,94.3,20.24,20.14,-0.10
　2024/06/25 10:30,,,36.50,94.3,20.24,20.36,0.12
　2024/06/25 10:40,,,36.50,94.3,20.24,20.35,0.11
　2024/06/25 10:50,,,36.50,94.3,20.24,20.50,0.26
　2024/06/25 11:00,0,0,36.50,94.3,20.24,20.43,0.19
　2024/06/25 11:10,,,36.50,94.3,20.24,20.53,0.29
　2024/06/25 11:20,,,36.50,94.3,20.24,20.05,-0.19
　2024/06/25 11:30,,,36.50,94.3,20.24,20.01,-0.23
　2024/06/25 11:40,,,36.50,94.3,20.24,20.07,-0.17
　2024/06/25 11:50,,,36.50,94.3,20.24,20.13,-0.11
　2024/06/25 12:00,0,0,36.50,94.3,20.24,19.82,-0.42
　2024/06/25 12:10,,,36.50,94.3,20.24,20.04,-0.20
　2024/06/25 12:20,,,36.50,94.3,20.24,20.16,-0.08
　2024/06/25 12:30,,,36.50,94.3,20.24,20.02,-0.22
　2024/06/25 12:40,,,36.50,94.3,20.24,19.93,-0.31
　2024/06/25 12:50,,,36.50,94.3,20.24,19.93,-0.31
　2024/06/25 13:00,0,0,36.50,94.3,20.24,20.40,0.16
　2024/06/25 13:10,,,36.50,94.3,20.24,20.30,0.06
　2024/06/25 13:20,,,36.50,94.3,20.24,20.31,0.07
　2024/06/25 13:30,,,36.50,94.3,20.24,20.28,0.04
　2024/06/25 13:40,,,36.50,94.3,20.24,20.14,-0.10
　2024/06/25 13:50,,,36.50,94.3,20.24,20.07,-0.17
　2024/06/25 14:00,0,0,36.50,94.3,20.24,19.94,-0.30
　2024/06/25 14:10,,,36.50,94.3,20.24,19.97,-0.27
　2024/06/25 14:20,,,36.50,94.3,20.24,20.07,-0.17
　2024/06/25 14:30,,,36.50,94.3,20.24,20.18,-0.06
　2024/06/25 14:40,,,36.50,94.3,20.24,20.03,-0.21
　2024/06/25 14:50,,,36.50,94.3,20.24,20.06,-0.18
　2024/06/25 15:00,0,0,36.50,94.3,20.24,20.46,0.22
　2024/06/25 15:10,,,36.50,94.3,20.24,20.21,-0.03
　2024/06/25 15:20,,,36.50,94.3,20.24,20.44,0.20
　2024/06/25 15:30,,,36.50,94.3,20.31,20.31,0.00
　2024/06/25 15:40,,,36.50,94.3,20.18,20.18,0.00
　2024/06/25 15:50,,,36.50,94.3,19.86,19.86,0.00
　2024/06/25 16:00,0,0,36.49,94.2,19.84,19.84,0.00
　2024/06/25 16:10,,,36.49,94.2,20.03,20.03,0.00
　2024/06/25 16:20,,,36.49,94.2,19.81,19.81,0.00
　2024/06/25 16:30,,,36.49,94.2,19.87,19.87,0.00
　2024/06/25 16:40,,,36.49,94.2,20.28,20.28,0.00
　2024/06/25 16:50,,,36.49,94.2,20.23,20.23,0.00
　2024/06/25 17:00,0,0,36.48,94.1,18.26,17.95,-0.31
　2024/06/25 17:10,,,36.48,94.1,18.26,17.86,-0.40
　2024/06/25 17:20,,,36.48,94.1,18.26,13.93,-4.33
　2024/06/25 17:30,,,36.48,94.1,18.26,14.10,-4.16
　2024/06/25 17:40,,1,36.48,94.1,18.26,14.43,-3.83
　2024/06/25 17:50,,1,36.48,94.1,18.26,14.49,-3.77
　2024/06/25 18:00,1,1,36.48,94.1,18.26,14.23,-4.03
　2024/06/25 18:10,,1,36.48,94.1,18.26,14.35,-3.91
　2024/06/25 18:20,,1,36.48,94.1,18.26,14.13,-4.13
　2024/06/25 18:30,,1,36.48,94.1,18.26,14.45,-3.81
　2024/06/25 18:40,0,1,36.48,94.1,18.26,14.40,-3.86
　2024/06/25 18:50,0,1,36.48,94.1,18.26,14.45,-3.81
　2024/06/25 19:00,0,1,36.48,94.1,18.26,13.91,-4.35
　2024/06/25 19:10,0,1,36.48,94.1,18.26,13.95,-4.31
　2024/06/25 19:20,0,1,36.49,94.2,18.26,14.32,-3.94
　2024/06/25 19:30,0,1,36.49,94.2,18.26,15.67,-2.59
　2024/06/25 19:40,0,1,36.49,94.2,18.26,16.45,-1.81
　2024/06/25 19:50,0,1,36.49,94.2,18.26,16.36,-1.90
　2024/06/25 20:00,0,1,36.49,94.2,18.26,16.26,-2.00
　2024/06/25 20:10,0,1,36.49,94.2,18.26,16.32,-1.94
　2024/06/25 20:20,0,1,36.49,94.2,18.26,16.45,-1.81
　2024/06/25 20:30,0,1,36.49,94.2,18.26,16.28,-1.98
　2024/06/25 20:40,0,1,36.49,94.2,18.26,16.28,-1.98
　2024/06/25 20:50,1,2,36.49,94.2,18.26,16.27,-1.99
　2024/06/25 21:00,1,2,36.49,94.2,18.26,16.31,-1.95
　2024/06/25 21:10,1,2,36.49,94.2,18.26,16.13,-2.13
　2024/06/25 21:20,1,2,36.49,94.2,18.26,16.45,-1.81
　2024/06/25 21:30,1,2,36.49,94.2,18.26,16.15,-2.11
　2024/06/25 21:40,1,2,36.49,94.2,18.26,16.14,-2.12
　2024/06/25 21:50,0,2,36.49,94.2,18.26,16.24,-2.02
　2024/06/25 22:00,0,2,36.49,94.2,18.26,16.38,-1.88
　2024/06/25 22:10,0,2,36.49,94.2,18.26,16.21,-2.05
　2024/06/25 22:20,0,2,36.49,94.2,18.26,16.22,-2.04
　2024/06/25 22:30,0,2,36.49,94.2,18.26,16.19,-2.07
　2024/06/25 22:40,0,2,36.49,94.2,18.26,15.81,-2.45
　2024/06/25 22:50,0,2,36.49,94.2,18.26,16.53,-1.73
　2024/06/25 23:00,0,2,36.49,94.2,16.40,16.40,0.00
　2024/06/25 23:10,0,2,36.49,94.2,16.33,16.33,0.00
　2024/06/25 23:20,0,2,36.49,94.2,16.36,16.36,0.00
　2024/06/25 23:30,0,2,36.49,94.2,16.35,16.35,0.00
　2024/06/25 23:40,0,2,36.49,94.2,16.22,16.22,0.00
　2024/06/25 23:50,0,2,36.49,94.2,16.35,16.35,0.00
　2024/06/25 24:00,0,2,36.49,94.2,16.34,16.34,0.00
　2024/06/26 00:10,0,2,36.49,94.2,16.21,16.21,0.00
　2024/06/26 00:20,0,2,36.49,94.2,16.11,16.11,0.00
　2024/06/26 00:30,0,2,36.49,94.2,16.32,16.32,0.00
　2024/06/26 00:40,0,2,36.49,94.2,16.20,16.20,0.00
　2024/06/26 00:50,0,2,36.49,94.2,16.38,16.38,0.00
　2024/06/26 01:00,0,2,36.49,94.2,16.45,16.45,0.00
　2024/06/26 01:10,0,2,36.49,94.2,16.22,16.22,0.00
　2024/06/26 01:20,0,2,36.49,94.2,16.15,16.15,0.00
　2024/06/26 01:30,0,2,36.49,94.2,16.33,16.33,0.00
　2024/06/26 01:40,0,2,36.49,94.2,16.41,16.41,0.00
　2024/06/26 01:50,0,2,36.49,94.2,16.49,16.49,0.00
　2024/06/26 02:00,0,2,36.49,94.2,16.53,16.53,0.00
　2024/06/26 02:10,0,2,36.49,94.2,16.56,16.56,0.00
　2024/06/26 02:20,0,2,36.49,94.2,16.43,16.43,0.00
　2024/06/26 02:30,0,2,36.49,94.2,16.15,16.15,0.00
　2024/06/26 02:40,0,2,36.49,94.2,16.16,16.16,0.00
　2024/06/26 02:50,0,2,36.49,94.2,16.44,16.44,0.00
　2024/06/26 03:00,0,0,36.49,94.2,16.10,16.10,0.00
　2024/06/26 03:10,0,0,36.49,94.2,16.24,16.24,0.00
　2024/06/26 03:20,0,0,36.49,94.2,16.25,16.25,0.00
　2024/06/26 03:30,0,0,36.49,94.2,16.48,16.48,0.00
　2024/06/26 03:40,0,0,36.49,94.2,16.40,16.40,0.00
　2024/06/26 03:50,0,0,36.48,94.1,16.25,16.25,0.00
　2024/06/26 04:00,0,0,36.48,94.1,16.29,16.29,0.00
　2024/06/26 04:10,0,0,36.48,94.1,16.19,16.19,0.00
　2024/06/26 04:20,0,0,36.48,94.1,16.06,16.06,0.00
　2024/06/26 04:30,0,0,36.48,94.1,16.43,16.43,0.00
　2024/06/26 04:40,0,0,36.48,94.1,16.20,16.20,0.00
　2024/06/26 04:50,0,0,36.48,94.1,16.23,16.23,0.00
　2024/06/26 05:00,0,0,36.48,94.1,16.10,16.10,0.00
　2024/06/26 05:10,0,0,36.48,94.1,16.22,16.22,0.00
　2024/06/26 05:20,0,0,36.48,94.1,16.23,16.23,0.00
　2024/06/26 05:30,0,0,36.48,94.1,16.31,16.31,0.00
　2024/06/26 05:40,0,0,36.48,94.1,16.05,16.05,0.00
　2024/06/26 05:50,0,0,36.48,94.1,15.89,15.89,0.00
　2024/06/26 06:00,0,0,36.48,94.1,15.99,15.99,0.00
　2024/06/26 06:10,0,0,36.48,94.1,16.31,16.31,0.00
　2024/06/26 06:20,0,0,36.48,94.1,16.56,16.56,0.00
　2024/06/26 06:30,0,0,36.48,94.1,16.30,16.30,0.00
　2024/06/26 06:40,0,0,36.48,94.1,16.21,16.21,0.00
　2024/06/26 06:50,0,0,36.48,94.1,16.41,16.41,0.00
　2024/06/26 07:00,0,0,36.48,94.1,16.45,16.45,0.00
　2024/06/26 07:10,0,0,36.48,94.1,16.31,16.31,0.00
　2024/06/26 07:20,0,0,36.47,94.0,14.41,14.10,-0.31
　2024/06/26 07:30,0,0,36.47,94.0,14.41,14.14,-0.27
　2024/06/26 07:40,0,0,36.47,94.0,14.41,14.44,0.03
　2024/06/26 07:50,0,0,36.47,94.0,14.41,14.58,0.17
　2024/06/26 08:00,0,0,36.47,94.0,14.41,14.30,-0.11
　2024/06/26 08:10,0,0,36.47,94.0,14.41,14.30,-0.11
　2024/06/26 08:20,0,0,36.47,94.0,14.41,14.42,0.01
　2024/06/26 08:30,0,0,36.47,94.0,14.41,14.43,0.02
　2024/06/26 08:40,0,0,36.47,94.0,14.41,12.84,-1.57
　2024/06/26 08:50,0,0,36.47,94.0,14.41,12.81,-1.60
　2024/06/26 09:00,0,0,36.47,94.0,14.41,12.81,-1.60
　2024/06/26 09:10,0,0,36.47,94.0,14.41,12.60,-1.81
　2024/06/26 09:20,0,0,36.47,94.0,14.41,13.01,-1.40
　2024/06/26 09:30,0,0,36.47,94.0,14.41,13.26,-1.15
　2024/06/26 09:40,0,0,36.47,94.0,14.41,13.16,-1.25
　2024/06/26 09:50,0,0,36.47,94.0,14.41,13.33,-1.08
　2024/06/26 10:00,0,0,36.47,94.0,14.41,13.24,-1.17
　2024/06/26 10:10,0,0,36.47,94.0,14.41,13.17,-1.24
　2024/06/26 10:20,0,0,36.47,94.0,14.41,13.37,-1.04
　2024/06/26 10:30,0,0,36.47,94.0,14.41,12.88,-1.53
　2024/06/26 10:40,0,0,36.47,94.0,14.41,12.70,-1.71
　2024/06/26 10:50,0,0,36.47,94.0,14.41,12.73,-1.68
　2024/06/26 11:00,0,0,36.47,94.0,14.41,12.69,-1.72
　2024/06/26 11:10,0,0,36.47,94.0,14.41,12.78,-1.63
　2024/06/26 11:20,0,0,36.47,94.0,14.41,12.61,-1.80
　2024/06/26 11:30,0,0,36.47,94.0,14.41,12.81,-1.60
　2024/06/26 11:40,0,0,36.47,94.0,14.41,12.48,-1.93
